client_id,client_name,client_email,client_age,client_gender,client_income,client_state,client_city,rfv_perfil
23379,Client_23379,client_23379@example.com,59,Female,4736,SP,São Paulo,Leais
23380,Client_23380,client_23380@example.com,39,Male,3819,SP,São Paulo,Atenção
23383,Client_23383,client_23383@example.com,48,Female,7369,PR,Curitiba,Perdido
23384,Client_23384,client_23384@example.com,54,Female,13377,BA,Salvador,Atenção
23386,Client_23386,client_23386@example.com,65,Female,17665,SC,Florianópolis,Quase Dormindo
23387,Client_23387,client_23387@example.com,64,Female,10336,BA,Salvador,Perdido
23388,Client_23388,client_23388@example.com,39,Female,17388,SC,Florianópolis,Novos
23389,Client_23389,client_23389@example.com,46,Female,16391,RJ,Rio de Janeiro,Promissor
23392,Client_23392,client_23392@example.com,39,Male,16255,SP,São Paulo,Novos
23393,Client_23393,client_23393@example.com,40,Female,5957,PR,Curitiba,Perdido
23394,Client_23394,client_23394@example.com,29,Female,16849,SP,São Paulo,Promissor
23395,Client_23395,client_23395@example.com,37,Female,17084,RS,Porto Alegre,Atenção
23396,Client_23396,client_23396@example.com,36,Male,12014,MG,Belo Horizonte,Quase Dormindo
23397,Client_23397,client_23397@example.com,42,Female,19867,SP,São Paulo,Leais
23398,Client_23398,client_23398@example.com,54,Female,5230,PR,Curitiba,Não Perder
23399,Client_23399,client_23399@example.com,31,Female,2747,PR,Curitiba,Campeões
23400,Client_23400,client_23400@example.com,37,Female,17664,RJ,Rio de Janeiro,Quase Dormindo
23401,Client_23401,client_23401@example.com,56,Male,3339,RJ,Rio de Janeiro,Campeões
23402,Client_23402,client_23402@example.com,32,Female,11009,BA,Salvador,Campeões
23404,Client_23404,client_23404@example.com,67,Female,9867,RJ,Rio de Janeiro,Leais
23405,Client_23405,client_23405@example.com,44,Male,13650,SP,São Paulo,Novos
23407,Client_23407,client_23407@example.com,66,Female,14289,SP,São Paulo,Campeões
23408,Client_23408,client_23408@example.com,43,Female,2574,SC,Florianópolis,Leais
23409,Client_23409,client_23409@example.com,52,Male,3228,RS,Porto Alegre,Quase Dormindo
23410,Client_23410,client_23410@example.com,41,Female,9132,MG,Belo Horizonte,Novos
23411,Client_23411,client_23411@example.com,57,Female,2306,RS,Porto Alegre,Atenção
23414,Client_23414,client_23414@example.com,66,Female,5255,SC,Florianópolis,Atenção
23415,Client_23415,client_23415@example.com,58,Female,7878,BA,Salvador,Campeões
23416,Client_23416,client_23416@example.com,74,Female,5458,PR,Curitiba,Atenção
23417,Client_23417,client_23417@example.com,38,Male,10279,SP,São Paulo,Perdido
23418,Client_23418,client_23418@example.com,29,Female,9478,SP,São Paulo,Novos
23419,Client_23419,client_23419@example.com,42,Male,12138,SC,Florianópolis,Perdido
23420,Client_23420,client_23420@example.com,34,Male,5386,SC,Florianópolis,Novos
23421,Client_23421,client_23421@example.com,57,Male,7995,RJ,Rio de Janeiro,Leais
23422,Client_23422,client_23422@example.com,44,Male,17901,SC,Florianópolis,Leais
23424,Client_23424,client_23424@example.com,53,Male,15510,RS,Porto Alegre,Promissor
23426,Client_23426,client_23426@example.com,50,Female,3955,MG,Belo Horizonte,Leais
23427,Client_23427,client_23427@example.com,28,Female,18266,RS,Porto Alegre,Novos
23428,Client_23428,client_23428@example.com,29,Female,6969,PR,Curitiba,Perdido
23429,Client_23429,client_23429@example.com,85,Female,17543,BA,Salvador,Quase Dormindo
23430,Client_23430,client_23430@example.com,54,Female,16833,RJ,Rio de Janeiro,Promissor
23431,Client_23431,client_23431@example.com,42,Male,14217,SC,Florianópolis,Quase Dormindo
23432,Client_23432,client_23432@example.com,56,Male,3579,PR,Curitiba,Promissor
23434,Client_23434,client_23434@example.com,37,Female,14888,PR,Curitiba,Campeões
23436,Client_23436,client_23436@example.com,35,Male,4143,SP,São Paulo,Quase Dormindo
23437,Client_23437,client_23437@example.com,41,Male,9193,RS,Porto Alegre,Leais
23438,Client_23438,client_23438@example.com,29,Female,9236,MG,Belo Horizonte,Atenção
23439,Client_23439,client_23439@example.com,84,Female,3545,RJ,Rio de Janeiro,Perdido
23441,Client_23441,client_23441@example.com,26,Male,12908,SC,Florianópolis,Leais
23442,Client_23442,client_23442@example.com,67,Male,2897,RS,Porto Alegre,Novos
23444,Client_23444,client_23444@example.com,33,Male,13682,RS,Porto Alegre,Leais
23445,Client_23445,client_23445@example.com,42,Male,2863,RS,Porto Alegre,Quase Dormindo
23447,Client_23447,client_23447@example.com,23,Male,2959,RJ,Rio de Janeiro,Leais
23448,Client_23448,client_23448@example.com,24,Male,11348,BA,Salvador,Atenção
23449,Client_23449,client_23449@example.com,35,Male,10154,MG,Belo Horizonte,Promissor
23450,Client_23450,client_23450@example.com,26,Female,12364,SC,Florianópolis,Campeões
23451,Client_23451,client_23451@example.com,53,Female,15954,BA,Salvador,Perdido
23452,Client_23452,client_23452@example.com,44,Female,3247,RJ,Rio de Janeiro,Campeões
23453,Client_23453,client_23453@example.com,51,Female,6885,RJ,Rio de Janeiro,Perdido
23454,Client_23454,client_23454@example.com,23,Female,8462,PR,Curitiba,Campeões
23456,Client_23456,client_23456@example.com,44,Female,8858,MG,Belo Horizonte,Promissor
23457,Client_23457,client_23457@example.com,58,Female,19670,SC,Florianópolis,Leais
23459,Client_23459,client_23459@example.com,36,Male,11519,MG,Belo Horizonte,Perdido
23460,Client_23460,client_23460@example.com,59,Female,12081,PR,Curitiba,Não Perder
23461,Client_23461,client_23461@example.com,38,Female,5450,MG,Belo Horizonte,Leais
23462,Client_23462,client_23462@example.com,61,Female,3861,PR,Curitiba,Leais
23464,Client_23464,client_23464@example.com,30,Male,5836,PR,Curitiba,Quase Dormindo
23465,Client_23465,client_23465@example.com,51,Male,17992,SC,Florianópolis,Perdido
23467,Client_23467,client_23467@example.com,45,Female,19127,MG,Belo Horizonte,Atenção
23468,Client_23468,client_23468@example.com,36,Female,10482,RJ,Rio de Janeiro,Leais
23469,Client_23469,client_23469@example.com,44,Female,3347,MG,Belo Horizonte,Não Perder
23470,Client_23470,client_23470@example.com,35,Female,3601,PR,Curitiba,Quase Dormindo
23471,Client_23471,client_23471@example.com,55,Female,3138,RS,Porto Alegre,Leais
23474,Client_23474,client_23474@example.com,37,Female,13860,PR,Curitiba,Quase Dormindo
23475,Client_23475,client_23475@example.com,56,Female,19695,RS,Porto Alegre,Campeões
23478,Client_23478,client_23478@example.com,43,Female,9342,SP,São Paulo,Quase Dormindo
23479,Client_23479,client_23479@example.com,50,Male,12461,RJ,Rio de Janeiro,Campeões
23480,Client_23480,client_23480@example.com,40,Female,2072,RJ,Rio de Janeiro,Campeões
23481,Client_23481,client_23481@example.com,39,Male,13921,RS,Porto Alegre,Perdido
23482,Client_23482,client_23482@example.com,75,Female,2623,MG,Belo Horizonte,Campeões
23483,Client_23483,client_23483@example.com,32,Male,18178,SP,São Paulo,Perdido
23485,Client_23485,client_23485@example.com,38,Female,7809,MG,Belo Horizonte,Leais
23486,Client_23486,client_23486@example.com,41,Male,17341,BA,Salvador,Atenção
23489,Client_23489,client_23489@example.com,32,Female,9920,PR,Curitiba,Quase Dormindo
23490,Client_23490,client_23490@example.com,21,Male,12048,MG,Belo Horizonte,Perdido
23492,Client_23492,client_23492@example.com,40,Male,9566,SP,São Paulo,Promissor
23494,Client_23494,client_23494@example.com,75,Female,18195,PR,Curitiba,Em Risco
23496,Client_23496,client_23496@example.com,44,Male,18315,RJ,Rio de Janeiro,Novos
23497,Client_23497,client_23497@example.com,20,Male,14458,RS,Porto Alegre,Perdido
23498,Client_23498,client_23498@example.com,38,Female,7684,BA,Salvador,Leais
23499,Client_23499,client_23499@example.com,41,Female,19640,BA,Salvador,Perdido
23500,Client_23500,client_23500@example.com,45,Female,15932,MG,Belo Horizonte,Leais
23501,Client_23501,client_23501@example.com,57,Female,3966,RJ,Rio de Janeiro,Promissor
23502,Client_23502,client_23502@example.com,49,Female,13377,SP,São Paulo,Atenção
23504,Client_23504,client_23504@example.com,58,Male,8849,PR,Curitiba,Atenção
23505,Client_23505,client_23505@example.com,49,Male,17796,RJ,Rio de Janeiro,Perdido
23506,Client_23506,client_23506@example.com,37,Male,7468,SP,São Paulo,Leais
23507,Client_23507,client_23507@example.com,63,Male,12610,SC,Florianópolis,Leais
23508,Client_23508,client_23508@example.com,32,Female,15151,SP,São Paulo,Campeões
23509,Client_23509,client_23509@example.com,38,Female,2759,RS,Porto Alegre,Leais
23510,Client_23510,client_23510@example.com,32,Female,18640,PR,Curitiba,Campeões
23512,Client_23512,client_23512@example.com,35,Male,9385,SC,Florianópolis,Não Perder
23513,Client_23513,client_23513@example.com,19,Female,2081,PR,Curitiba,Promissor
23514,Client_23514,client_23514@example.com,26,Female,3783,MG,Belo Horizonte,Quase Dormindo
23517,Client_23517,client_23517@example.com,43,Male,4035,SP,São Paulo,Perdido
23518,Client_23518,client_23518@example.com,57,Male,7104,PR,Curitiba,Quase Dormindo
23519,Client_23519,client_23519@example.com,47,Male,11050,SP,São Paulo,Promissor
23521,Client_23521,client_23521@example.com,55,Male,9047,RJ,Rio de Janeiro,Promissor
23522,Client_23522,client_23522@example.com,47,Male,15423,SP,São Paulo,Leais
23523,Client_23523,client_23523@example.com,79,Female,2223,PR,Curitiba,Campeões
23524,Client_23524,client_23524@example.com,41,Male,12962,PR,Curitiba,Leais
23525,Client_23525,client_23525@example.com,37,Male,11993,SP,São Paulo,Em Risco
23526,Client_23526,client_23526@example.com,57,Male,10099,BA,Salvador,Não Perder
23528,Client_23528,client_23528@example.com,35,Female,18981,SP,São Paulo,Leais
23529,Client_23529,client_23529@example.com,32,Male,18468,RJ,Rio de Janeiro,Atenção
23531,Client_23531,client_23531@example.com,32,Female,14954,RJ,Rio de Janeiro,Não Perder
23532,Client_23532,client_23532@example.com,64,Female,14865,SC,Florianópolis,Perdido
23533,Client_23533,client_23533@example.com,19,Male,5015,SP,São Paulo,Quase Dormindo
23534,Client_23534,client_23534@example.com,27,Female,9594,SP,São Paulo,Perdido
23537,Client_23537,client_23537@example.com,52,Male,17720,BA,Salvador,Não Perder
23538,Client_23538,client_23538@example.com,42,Female,9587,RS,Porto Alegre,Campeões
23539,Client_23539,client_23539@example.com,46,Male,16989,PR,Curitiba,Novos
23540,Client_23540,client_23540@example.com,47,Male,8802,BA,Salvador,Promissor
23541,Client_23541,client_23541@example.com,49,Female,7405,BA,Salvador,Campeões
23543,Client_23543,client_23543@example.com,69,Male,17935,RS,Porto Alegre,Quase Dormindo
23545,Client_23545,client_23545@example.com,23,Female,19111,RJ,Rio de Janeiro,Novos
23546,Client_23546,client_23546@example.com,45,Female,11257,MG,Belo Horizonte,Quase Dormindo
23547,Client_23547,client_23547@example.com,25,Female,6517,RJ,Rio de Janeiro,Leais
23549,Client_23549,client_23549@example.com,28,Female,9729,RJ,Rio de Janeiro,Quase Dormindo
23550,Client_23550,client_23550@example.com,32,Male,18807,SC,Florianópolis,Leais
23551,Client_23551,client_23551@example.com,18,Male,16909,SP,São Paulo,Novos
23552,Client_23552,client_23552@example.com,60,Male,10004,SC,Florianópolis,Quase Dormindo
23553,Client_23553,client_23553@example.com,61,Male,2318,SC,Florianópolis,Campeões
23554,Client_23554,client_23554@example.com,28,Other,7166,MG,Belo Horizonte,Atenção
23555,Client_23555,client_23555@example.com,33,Male,5802,SP,São Paulo,Atenção
23557,Client_23557,client_23557@example.com,33,Female,8948,BA,Salvador,Campeões
23558,Client_23558,client_23558@example.com,48,Female,4488,MG,Belo Horizonte,Campeões
23559,Client_23559,client_23559@example.com,35,Male,14437,RJ,Rio de Janeiro,Perdido
23560,Client_23560,client_23560@example.com,22,Male,12081,RS,Porto Alegre,Promissor
23561,Client_23561,client_23561@example.com,45,Female,3087,RS,Porto Alegre,Campeões
23563,Client_23563,client_23563@example.com,50,Male,12825,MG,Belo Horizonte,Novos
23564,Client_23564,client_23564@example.com,64,Female,11109,SC,Florianópolis,Campeões
23566,Client_23566,client_23566@example.com,65,Male,15243,RS,Porto Alegre,Atenção
23567,Client_23567,client_23567@example.com,54,Female,15351,PR,Curitiba,Leais
23568,Client_23568,client_23568@example.com,48,Male,9843,RJ,Rio de Janeiro,Perdido
23569,Client_23569,client_23569@example.com,29,Male,5434,MG,Belo Horizonte,Leais
23571,Client_23571,client_23571@example.com,52,Female,9695,SC,Florianópolis,Novos
23572,Client_23572,client_23572@example.com,59,Female,10994,BA,Salvador,Leais
23573,Client_23573,client_23573@example.com,73,Female,2927,MG,Belo Horizonte,Não Perder
23574,Client_23574,client_23574@example.com,57,Male,6147,MG,Belo Horizonte,Novos
23575,Client_23575,client_23575@example.com,48,Female,15527,RS,Porto Alegre,Novos
23576,Client_23576,client_23576@example.com,33,Male,18830,MG,Belo Horizonte,Perdido
23577,Client_23577,client_23577@example.com,37,Male,8036,BA,Salvador,Leais
23578,Client_23578,client_23578@example.com,39,Male,7970,RS,Porto Alegre,Atenção
23579,Client_23579,client_23579@example.com,24,Female,18543,SC,Florianópolis,Campeões
23580,Client_23580,client_23580@example.com,53,Male,14723,SP,São Paulo,Quase Dormindo
23581,Client_23581,client_23581@example.com,60,Female,10458,BA,Salvador,Atenção
23583,Client_23583,client_23583@example.com,32,Female,19448,RS,Porto Alegre,Leais
23584,Client_23584,client_23584@example.com,69,Female,18853,RJ,Rio de Janeiro,Campeões
23586,Client_23586,client_23586@example.com,39,Female,6048,RS,Porto Alegre,Campeões
23587,Client_23587,client_23587@example.com,47,Male,19712,RS,Porto Alegre,Perdido
23588,Client_23588,client_23588@example.com,40,Female,16446,MG,Belo Horizonte,Leais
23589,Client_23589,client_23589@example.com,57,Female,18221,SP,São Paulo,Quase Dormindo
23590,Client_23590,client_23590@example.com,51,Male,3157,PR,Curitiba,Campeões
23591,Client_23591,client_23591@example.com,40,Male,4619,PR,Curitiba,Atenção
23593,Client_23593,client_23593@example.com,60,Male,18577,RS,Porto Alegre,Leais
23594,Client_23594,client_23594@example.com,51,Female,5966,SC,Florianópolis,Leais
23595,Client_23595,client_23595@example.com,27,Female,17983,RJ,Rio de Janeiro,Leais
23597,Client_23597,client_23597@example.com,57,Female,12465,SC,Florianópolis,Campeões
23601,Client_23601,client_23601@example.com,57,Male,15488,RS,Porto Alegre,Perdido
23602,Client_23602,client_23602@example.com,54,Female,18879,MG,Belo Horizonte,Campeões
23604,Client_23604,client_23604@example.com,46,Male,10312,SC,Florianópolis,Não Perder
23605,Client_23605,client_23605@example.com,49,Male,5884,RS,Porto Alegre,Promissor
23607,Client_23607,client_23607@example.com,59,Male,13431,RS,Porto Alegre,Novos
23608,Client_23608,client_23608@example.com,31,Female,19160,MG,Belo Horizonte,Perdido
23609,Client_23609,client_23609@example.com,50,Female,14781,SC,Florianópolis,Perdido
23610,Client_23610,client_23610@example.com,39,Male,18153,RS,Porto Alegre,Quase Dormindo
23612,Client_23612,client_23612@example.com,41,Male,3419,RJ,Rio de Janeiro,Atenção
23613,Client_23613,client_23613@example.com,45,Male,10800,MG,Belo Horizonte,Perdido
23614,Client_23614,client_23614@example.com,44,Male,3398,PR,Curitiba,Leais
23615,Client_23615,client_23615@example.com,57,Male,15135,BA,Salvador,Quase Dormindo
23616,Client_23616,client_23616@example.com,57,Other,14376,MG,Belo Horizonte,Promissor
23617,Client_23617,client_23617@example.com,44,Female,14663,MG,Belo Horizonte,Quase Dormindo
23619,Client_23619,client_23619@example.com,44,Male,14636,PR,Curitiba,Campeões
23620,Client_23620,client_23620@example.com,32,Male,5215,PR,Curitiba,Não Perder
23621,Client_23621,client_23621@example.com,37,Female,7714,RJ,Rio de Janeiro,Promissor
23622,Client_23622,client_23622@example.com,25,Female,19063,PR,Curitiba,Leais
23623,Client_23623,client_23623@example.com,28,Male,7893,PR,Curitiba,Campeões
23625,Client_23625,client_23625@example.com,58,Female,10599,BA,Salvador,Novos
23626,Client_23626,client_23626@example.com,36,Female,13234,PR,Curitiba,Leais
23627,Client_23627,client_23627@example.com,34,Female,18479,RS,Porto Alegre,Perdido
23629,Client_23629,client_23629@example.com,29,Female,3915,RS,Porto Alegre,Atenção
23630,Client_23630,client_23630@example.com,47,Female,10078,RJ,Rio de Janeiro,Perdido
23631,Client_23631,client_23631@example.com,38,Female,6004,RJ,Rio de Janeiro,Leais
23632,Client_23632,client_23632@example.com,26,Male,3620,SC,Florianópolis,Campeões
23634,Client_23634,client_23634@example.com,56,Female,10598,MG,Belo Horizonte,Campeões
23637,Client_23637,client_23637@example.com,30,Male,17939,SP,São Paulo,Quase Dormindo
23638,Client_23638,client_23638@example.com,69,Female,12107,MG,Belo Horizonte,Perdido
23639,Client_23639,client_23639@example.com,38,Male,14132,PR,Curitiba,Leais
23640,Client_23640,client_23640@example.com,37,Female,18265,BA,Salvador,Quase Dormindo
